representation,model,weighting,seed,repeat,fold,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,f1_weighted,mcc,precision_IE,recall_IE,f1_IE,precision_Early,recall_Early,f1_Early,precision_Late,recall_Late,f1_Late
Combined_Equal_Block,Logistic_Regression,Unweighted,456,3,4,0.7333333333333333,0.41414141414141414,0.4230769230769231,0.41414141414141414,0.41111111111111115,0.6911111111111111,0.22885182707624924,0.0,0.0,0.0,0.5,0.3333333333333333,0.4,0.7692307692307693,0.9090909090909091,0.8333333333333334
Combined_Equal_Block,Logistic_Regression,Unweighted,456,3,5,0.7857142857142857,0.4444444444444444,0.5897435897435898,0.4444444444444444,0.45652173913043476,0.7282608695652174,0.44410268115970425,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.7692307692307693,1.0,0.8695652173913043
Combined_Equal_Block,Logistic_Regression,Unweighted,789,4,1,0.8,0.5252525252525252,0.5,0.5252525252525252,0.5120772946859903,0.7710144927536232,0.4740612223681573,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.9090909090909091,0.8695652173913043
Combined_Equal_Block,Logistic_Regression,Unweighted,789,4,2,0.8,0.4444444444444444,0.5952380952380952,0.4444444444444444,0.45999999999999996,0.7453333333333333,0.44831667596163405,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.7857142857142857,1.0,0.88
Combined_Equal_Block,Logistic_Regression,Unweighted,789,4,3,0.6666666666666666,0.30303030303030304,0.2380952380952381,0.30303030303030304,0.26666666666666666,0.5866666666666667,-0.13644420572745383,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.9090909090909091,0.8
Combined_Equal_Block,Logistic_Regression,Unweighted,789,4,4,0.7333333333333333,0.3333333333333333,0.24444444444444444,0.3333333333333333,0.28205128205128205,0.6205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,1.0,0.8461538461538461
Combined_Equal_Block,Logistic_Regression,Unweighted,789,4,5,0.7857142857142857,0.4444444444444444,0.5897435897435898,0.4444444444444444,0.45652173913043476,0.7282608695652174,0.44410268115970425,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.7692307692307693,1.0,0.8695652173913043
Combined_Equal_Block,Logistic_Regression,Unweighted,2026,5,1,0.7333333333333333,0.41414141414141414,0.5897435897435898,0.41414141414141414,0.4444444444444445,0.7111111111111111,0.2526455763199557,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.7692307692307693,0.9090909090909091,0.8333333333333334
Combined_Equal_Block,Logistic_Regression,Unweighted,2026,5,2,0.7333333333333333,0.494949494949495,0.43939393939393945,0.494949494949495,0.4632034632034632,0.7142857142857142,0.351839597706834,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285714,0.8181818181818182,0.8181818181818182,0.8181818181818182
Combined_Equal_Block,Logistic_Regression,Unweighted,2026,5,3,0.7333333333333333,0.3333333333333333,0.24444444444444444,0.3333333333333333,0.28205128205128205,0.6205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,1.0,0.8461538461538461
Combined_Equal_Block,Logistic_Regression,Unweighted,2026,5,4,0.8666666666666667,0.5555555555555555,0.6153846153846154,0.5555555555555555,0.5722222222222223,0.8322222222222222,0.6579490028442165,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8461538461538461,1.0,0.9166666666666666
Combined_Equal_Block,Logistic_Regression,Unweighted,2026,5,5,0.6428571428571429,0.3,0.23076923076923075,0.3,0.2608695652173913,0.5590062111801243,-0.14803422705323474,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.9,0.782608695652174
Combined_Equal_Block,Logistic_Regression,Class_Balanced,42,1,1,0.7333333333333333,0.8787878787878788,0.6444444444444445,0.8787878787878788,0.6759259259259259,0.7537037037037037,0.6058846376880627,0.3333333333333333,1.0,0.5,0.6,1.0,0.75,1.0,0.6363636363636364,0.7777777777777778
Combined_Equal_Block,Logistic_Regression,Class_Balanced,42,1,2,0.8,0.8282828282828283,0.6888888888888888,0.8282828282828283,0.7301587301587301,0.8063492063492064,0.5750148669942697,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,0.8181818181818182,0.8571428571428571
Combined_Equal_Block,Logistic_Regression,Class_Balanced,42,1,3,0.7333333333333333,0.8787878787878788,0.8095238095238096,0.8787878787878788,0.7925925925925926,0.757037037037037,0.6064496310619684,1.0,1.0,1.0,0.42857142857142855,1.0,0.6,1.0,0.6363636363636364,0.7777777777777778
Combined_Equal_Block,Logistic_Regression,Class_Balanced,42,1,4,0.7333333333333333,0.7979797979797979,0.6296296296296297,0.7979797979797979,0.6555555555555556,0.7533333333333334,0.49618606177797414,0.3333333333333333,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.7272727272727273,0.8
Combined_Equal_Block,Logistic_Regression,Class_Balanced,42,1,5,0.7857142857142857,0.5222222222222223,0.6060606060606061,0.5222222222222223,0.5523809523809523,0.7836734693877551,0.476873817559482,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8181818181818182,0.9,0.8571428571428571
Combined_Equal_Block,Logistic_Regression,Class_Balanced,123,2,1,0.8,0.6666666666666666,0.5952380952380952,0.6666666666666666,0.6266666666666666,0.712,0.48730073474090657,1.0,1.0,1.0,0.0,0.0,0.0,0.7857142857142857,1.0,0.88
Combined_Equal_Block,Logistic_Regression,Class_Balanced,123,2,2,0.8,0.8282828282828283,0.6888888888888888,0.8282828282828283,0.7301587301587301,0.8063492063492064,0.5750148669942697,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,0.8181818181818182,0.8571428571428571
Combined_Equal_Block,Logistic_Regression,Class_Balanced,123,2,3,0.9333333333333333,0.9696969696969697,0.9166666666666666,0.9696969696969697,0.9365079365079364,0.9365079365079365,0.8634624345543498,1.0,1.0,1.0,0.75,1.0,0.8571428571428571,1.0,0.9090909090909091,0.9523809523809523
Combined_Equal_Block,Logistic_Regression,Class_Balanced,123,2,4,0.8,0.8282828282828283,0.6888888888888888,0.8282828282828283,0.7301587301587301,0.8063492063492064,0.5750148669942697,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,0.8181818181818182,0.8571428571428571
Combined_Equal_Block,Logistic_Regression,Class_Balanced,123,2,5,0.5714285714285714,0.4222222222222222,0.3833333333333333,0.4222222222222222,0.38888888888888884,0.5833333333333333,0.16757831697804315,0.0,0.0,0.0,0.4,0.6666666666666666,0.5,0.75,0.6,0.6666666666666666
Combined_Equal_Block,Logistic_Regression,Class_Balanced,456,3,1,0.7333333333333333,0.7979797979797979,0.6296296296296297,0.7979797979797979,0.6555555555555556,0.7533333333333334,0.49618606177797414,0.3333333333333333,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.7272727272727273,0.8
Combined_Equal_Block,Logistic_Regression,Class_Balanced,456,3,2,0.6666666666666666,0.6868686868686869,0.5444444444444444,0.6868686868686869,0.5873015873015873,0.6698412698412697,0.2826344261497258,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.7272727272727273,0.7619047619047619
Combined_Equal_Block,Logistic_Regression,Class_Balanced,456,3,3,0.6666666666666666,0.7676767676767676,0.5694444444444444,0.7676767676767676,0.6027568922305764,0.6879699248120301,0.4156851183853697,0.3333333333333333,1.0,0.5,0.5,0.6666666666666666,0.5714285714285714,0.875,0.6363636363636364,0.7368421052631579
Combined_Equal_Block,Logistic_Regression,Class_Balanced,456,3,4,0.6666666666666666,0.7676767676767676,0.5694444444444444,0.7676767676767676,0.6027568922305764,0.6879699248120301,0.4156851183853697,0.3333333333333333,1.0,0.5,0.5,0.6666666666666666,0.5714285714285714,0.875,0.6363636363636364,0.7368421052631579
Combined_Equal_Block,Logistic_Regression,Class_Balanced,456,3,5,0.9285714285714286,0.6666666666666666,0.6363636363636364,0.6666666666666666,0.6507936507936508,0.8945578231292517,0.8362177002929908,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909090909091,1.0,0.9523809523809523
Combined_Equal_Block,Logistic_Regression,Class_Balanced,789,4,1,0.9333333333333333,0.9696969696969697,0.9166666666666666,0.9696969696969697,0.9365079365079364,0.9365079365079365,0.8634624345543498,1.0,1.0,1.0,0.75,1.0,0.8571428571428571,1.0,0.9090909090909091,0.9523809523809523
Combined_Equal_Block,Logistic_Regression,Class_Balanced,789,4,2,0.8,0.9090909090909092,0.6944444444444443,0.9090909090909092,0.7330827067669173,0.8223057644110275,0.6810160450143291,0.3333333333333333,1.0,0.5,0.75,1.0,0.8571428571428571,1.0,0.7272727272727273,0.8421052631578947
Combined_Equal_Block,Logistic_Regression,Class_Balanced,789,4,3,0.6666666666666666,0.4646464646464647,0.6,0.4646464646464647,0.5206349206349207,0.7187301587301587,0.30212645553936207,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8,0.7272727272727273,0.7619047619047619
Combined_Equal_Block,Logistic_Regression,Class_Balanced,789,4,4,0.6666666666666666,0.6060606060606061,0.5833333333333334,0.6060606060606061,0.5942028985507246,0.6405797101449276,0.1301433441770828,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.8181818181818182,0.782608695652174
Combined_Equal_Block,Logistic_Regression,Class_Balanced,789,4,5,0.8571428571428571,0.9333333333333332,0.75,0.9333333333333332,0.8042328042328042,0.8662131519274376,0.7540037099937807,0.5,1.0,0.6666666666666666,0.75,1.0,0.8571428571428571,1.0,0.8,0.8888888888888888
Combined_Equal_Block,Logistic_Regression,Class_Balanced,2026,5,1,0.7333333333333333,0.494949494949495,0.6060606060606061,0.494949494949495,0.5393939393939394,0.76,0.37896836447993354,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8181818181818182,0.8181818181818182,0.8181818181818182
Combined_Equal_Block,Logistic_Regression,Class_Balanced,2026,5,2,0.7333333333333333,0.7979797979797979,0.762962962962963,0.7979797979797979,0.7666666666666666,0.7533333333333334,0.4747501098334506,1.0,1.0,1.0,0.4,0.6666666666666666,0.5,0.8888888888888888,0.7272727272727273,0.8
Combined_Equal_Block,Logistic_Regression,Class_Balanced,2026,5,3,0.9333333333333333,0.8888888888888888,0.9722222222222222,0.8888888888888888,0.918840579710145,0.9281159420289856,0.8400161305975343,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,0.9166666666666666,1.0,0.9565217391304348
Combined_Equal_Block,Logistic_Regression,Class_Balanced,2026,5,4,0.6666666666666666,0.8484848484848485,0.6166666666666667,0.8484848484848485,0.6186274509803922,0.6943137254901962,0.5510849772030693,0.25,1.0,0.4,0.6,1.0,0.75,1.0,0.5454545454545454,0.7058823529411765
Combined_Equal_Block,Logistic_Regression,Class_Balanced,2026,5,5,0.7857142857142857,0.7444444444444445,0.7727272727272728,0.7444444444444445,0.7523809523809524,0.7693877551020408,0.476873817559482,1.0,1.0,1.0,0.5,0.3333333333333333,0.4,0.8181818181818182,0.9,0.8571428571428571
Combined_Equal_Block,SVM_Linear,Unweighted,42,1,1,0.8,0.5252525252525252,0.5,0.5252525252525252,0.5120772946859903,0.7710144927536232,0.4740612223681573,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.9090909090909091,0.8695652173913043
Combined_Equal_Block,SVM_Linear,Unweighted,42,1,2,0.8,0.5252525252525252,0.6111111111111112,0.5252525252525252,0.5565217391304348,0.7976811594202898,0.4850797373873086,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8333333333333334,0.9090909090909091,0.8695652173913043
Combined_Equal_Block,SVM_Linear,Unweighted,42,1,3,0.7333333333333333,0.494949494949495,0.43939393939393945,0.494949494949495,0.4632034632034632,0.7142857142857142,0.351839597706834,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285714,0.8181818181818182,0.8181818181818182,0.8181818181818182
Combined_Equal_Block,SVM_Linear,Unweighted,42,1,4,0.8,0.4444444444444444,0.5952380952380952,0.4444444444444444,0.45999999999999996,0.7453333333333333,0.44831667596163405,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.7857142857142857,1.0,0.88
Combined_Equal_Block,SVM_Linear,Unweighted,42,1,5,0.7142857142857143,0.41111111111111115,0.5833333333333334,0.41111111111111115,0.43939393939393945,0.6915584415584416,0.24399771253216748,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.75,0.9,0.8181818181818182
Combined_Equal_Block,SVM_Linear,Unweighted,123,2,1,0.7333333333333333,0.3333333333333333,0.24444444444444444,0.3333333333333333,0.28205128205128205,0.6205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,1.0,0.8461538461538461
Combined_Equal_Block,SVM_Linear,Unweighted,123,2,2,0.6666666666666666,0.30303030303030304,0.2380952380952381,0.30303030303030304,0.26666666666666666,0.5866666666666667,-0.09746014694818131,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.9090909090909091,0.8
Combined_Equal_Block,SVM_Linear,Unweighted,123,2,3,0.8666666666666667,0.6363636363636364,0.5530303030303031,0.6363636363636364,0.5887445887445887,0.8380952380952381,0.6816892205569908,0.0,0.0,0.0,0.75,1.0,0.8571428571428571,0.9090909090909091,0.9090909090909091,0.9090909090909091
Combined_Equal_Block,SVM_Linear,Unweighted,123,2,4,0.7333333333333333,0.41414141414141414,0.5897435897435898,0.41414141414141414,0.4444444444444445,0.7111111111111111,0.2526455763199557,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.7692307692307693,0.9090909090909091,0.8333333333333334
Combined_Equal_Block,SVM_Linear,Unweighted,123,2,5,0.6428571428571429,0.45555555555555555,0.3925925925925926,0.45555555555555555,0.41228070175438597,0.6334586466165414,0.2386980188146657,0.0,0.0,0.0,0.4,0.6666666666666666,0.5,0.7777777777777778,0.7,0.7368421052631579
Combined_Equal_Block,SVM_Linear,Unweighted,456,3,1,0.6666666666666666,0.4646464646464647,0.48888888888888893,0.4646464646464647,0.4761904761904761,0.6920634920634919,0.2826344261497258,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.7272727272727273,0.7619047619047619
Combined_Equal_Block,SVM_Linear,Unweighted,456,3,2,0.6666666666666666,0.38383838383838387,0.4166666666666667,0.38383838383838387,0.39420289855072466,0.6539130434782608,0.1301433441770828,0.0,0.0,0.0,0.5,0.3333333333333333,0.4,0.75,0.8181818181818182,0.782608695652174
Combined_Equal_Block,SVM_Linear,Unweighted,456,3,3,0.7333333333333333,0.3333333333333333,0.24444444444444444,0.3333333333333333,0.28205128205128205,0.6205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,1.0,0.8461538461538461
Combined_Equal_Block,SVM_Linear,Unweighted,456,3,4,0.7333333333333333,0.494949494949495,0.494949494949495,0.494949494949495,0.494949494949495,0.7333333333333333,0.3617021276595745,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818182,0.8181818181818182
Combined_Equal_Block,SVM_Linear,Unweighted,456,3,5,0.7857142857142857,0.4444444444444444,0.5897435897435898,0.4444444444444444,0.45652173913043476,0.7282608695652174,0.44410268115970425,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.7692307692307693,1.0,0.8695652173913043
Combined_Equal_Block,SVM_Linear,Unweighted,789,4,1,0.8666666666666667,0.6363636363636364,0.5530303030303031,0.6363636363636364,0.5887445887445887,0.8380952380952381,0.6816892205569908,0.0,0.0,0.0,0.75,1.0,0.8571428571428571,0.9090909090909091,0.9090909090909091,0.9090909090909091
Combined_Equal_Block,SVM_Linear,Unweighted,789,4,2,0.7333333333333333,0.41414141414141414,0.5897435897435898,0.41414141414141414,0.4444444444444445,0.7111111111111111,0.2526455763199557,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.7692307692307693,0.9090909090909091,0.8333333333333334
Combined_Equal_Block,SVM_Linear,Unweighted,789,4,3,0.6,0.27272727272727276,0.23076923076923075,0.27272727272727276,0.25,0.55,-0.1684303842133038,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.8181818181818182,0.75
Combined_Equal_Block,SVM_Linear,Unweighted,789,4,4,0.8,0.4444444444444444,0.5952380952380952,0.4444444444444444,0.45999999999999996,0.7453333333333333,0.44831667596163405,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.7857142857142857,1.0,0.88
Combined_Equal_Block,SVM_Linear,Unweighted,789,4,5,0.7857142857142857,0.5222222222222223,0.494949494949495,0.5222222222222223,0.5079365079365079,0.7551020408163265,0.46456538905166156,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.9,0.8571428571428571
Combined_Equal_Block,SVM_Linear,Unweighted,2026,5,1,0.8,0.5252525252525252,0.6111111111111112,0.5252525252525252,0.5565217391304348,0.7976811594202898,0.4850797373873086,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8333333333333334,0.9090909090909091,0.8695652173913043
Combined_Equal_Block,SVM_Linear,Unweighted,2026,5,2,0.6666666666666666,0.38383838383838387,0.3611111111111111,0.38383838383838387,0.37198067632850246,0.6405797101449276,0.1093987436234209,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.8181818181818182,0.782608695652174
Combined_Equal_Block,SVM_Linear,Unweighted,2026,5,3,0.8,0.4444444444444444,0.5952380952380952,0.4444444444444444,0.45999999999999996,0.7453333333333333,0.44831667596163405,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.7857142857142857,1.0,0.88
Combined_Equal_Block,SVM_Linear,Unweighted,2026,5,4,0.8,0.8282828282828283,0.6888888888888888,0.8282828282828283,0.7301587301587301,0.8063492063492064,0.5750148669942697,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,0.8181818181818182,0.8571428571428571
Combined_Equal_Block,SVM_Linear,Unweighted,2026,5,5,0.6428571428571429,0.3,0.23076923076923075,0.3,0.2608695652173913,0.5590062111801243,-0.14803422705323474,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.9,0.782608695652174
Combined_Equal_Block,SVM_Linear,Class_Balanced,42,1,1,0.6666666666666666,0.8484848484848485,0.611111111111111,0.8484848484848485,0.6241830065359477,0.6843137254901961,0.5414961542858666,0.3333333333333333,1.0,0.5,0.5,1.0,0.6666666666666666,1.0,0.5454545454545454,0.7058823529411765
Combined_Equal_Block,SVM_Linear,Class_Balanced,42,1,2,0.8,0.8282828282828283,0.6888888888888888,0.8282828282828283,0.7301587301587301,0.8063492063492064,0.5750148669942697,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,0.8181818181818182,0.8571428571428571
Combined_Equal_Block,SVM_Linear,Class_Balanced,42,1,3,0.7333333333333333,0.8787878787878788,0.8095238095238096,0.8787878787878788,0.7925925925925926,0.757037037037037,0.6064496310619684,1.0,1.0,1.0,0.42857142857142855,1.0,0.6,1.0,0.6363636363636364,0.7777777777777778
Combined_Equal_Block,SVM_Linear,Class_Balanced,42,1,4,0.7333333333333333,0.7979797979797979,0.6296296296296297,0.7979797979797979,0.6555555555555556,0.7533333333333334,0.49618606177797414,0.3333333333333333,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.7272727272727273,0.8
Combined_Equal_Block,SVM_Linear,Class_Balanced,42,1,5,0.7857142857142857,0.5222222222222223,0.6060606060606061,0.5222222222222223,0.5523809523809523,0.7836734693877551,0.476873817559482,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8181818181818182,0.9,0.8571428571428571
Combined_Equal_Block,SVM_Linear,Class_Balanced,123,2,1,0.8,0.7474747474747474,0.7777777777777778,0.7474747474747474,0.7565217391304347,0.7843478260869564,0.4850797373873086,1.0,1.0,1.0,0.5,0.3333333333333333,0.4,0.8333333333333334,0.9090909090909091,0.8695652173913043
Combined_Equal_Block,SVM_Linear,Class_Balanced,123,2,2,0.7333333333333333,0.7979797979797979,0.6296296296296297,0.7979797979797979,0.6793650793650793,0.7453968253968255,0.4816466835729722,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5714285714285714,0.8888888888888888,0.7272727272727273,0.8
Combined_Equal_Block,SVM_Linear,Class_Balanced,123,2,3,0.9333333333333333,0.9696969696969697,0.9166666666666666,0.9696969696969697,0.9365079365079364,0.9365079365079365,0.8634624345543498,1.0,1.0,1.0,0.75,1.0,0.8571428571428571,1.0,0.9090909090909091,0.9523809523809523
Combined_Equal_Block,SVM_Linear,Class_Balanced,123,2,4,0.8,0.8282828282828283,0.6888888888888888,0.8282828282828283,0.7301587301587301,0.8063492063492064,0.5750148669942697,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,0.8181818181818182,0.8571428571428571
Combined_Equal_Block,SVM_Linear,Class_Balanced,123,2,5,0.5714285714285714,0.4222222222222222,0.3833333333333333,0.4222222222222222,0.38888888888888884,0.5833333333333333,0.16757831697804315,0.0,0.0,0.0,0.4,0.6666666666666666,0.5,0.75,0.6,0.6666666666666666
Combined_Equal_Block,SVM_Linear,Class_Balanced,456,3,1,0.6666666666666666,0.4646464646464647,0.48888888888888893,0.4646464646464647,0.4761904761904761,0.6920634920634919,0.2826344261497258,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.7272727272727273,0.7619047619047619
Combined_Equal_Block,SVM_Linear,Class_Balanced,456,3,2,0.6666666666666666,0.6868686868686869,0.5444444444444444,0.6868686868686869,0.5873015873015873,0.6698412698412697,0.2826344261497258,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.7272727272727273,0.7619047619047619
Combined_Equal_Block,SVM_Linear,Class_Balanced,456,3,3,0.7333333333333333,0.8787878787878788,0.6444444444444445,0.8787878787878788,0.6759259259259259,0.7537037037037037,0.6058846376880627,0.3333333333333333,1.0,0.5,0.6,1.0,0.75,1.0,0.6363636363636364,0.7777777777777778
Combined_Equal_Block,SVM_Linear,Class_Balanced,456,3,4,0.7333333333333333,0.7979797979797979,0.6296296296296297,0.7979797979797979,0.6793650793650793,0.7453968253968255,0.4816466835729722,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5714285714285714,0.8888888888888888,0.7272727272727273,0.8
Combined_Equal_Block,SVM_Linear,Class_Balanced,456,3,5,0.8571428571428571,0.6333333333333333,0.5499999999999999,0.6333333333333333,0.5857142857142857,0.826530612244898,0.6751399510385769,0.0,0.0,0.0,0.75,1.0,0.8571428571428571,0.9,0.9,0.9
Combined_Equal_Block,SVM_Linear,Class_Balanced,789,4,1,0.7333333333333333,0.5757575757575758,0.46296296296296297,0.5757575757575758,0.48888888888888893,0.7200000000000001,0.47639306734033093,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.8888888888888888,0.7272727272727273,0.8
Combined_Equal_Block,SVM_Linear,Class_Balanced,789,4,2,0.8666666666666667,0.9393939393939394,0.75,0.9393939393939394,0.8079365079365078,0.8758730158730158,0.7595197702496869,0.5,1.0,0.6666666666666666,0.75,1.0,0.8571428571428571,1.0,0.8181818181818182,0.9
Combined_Equal_Block,SVM_Linear,Class_Balanced,789,4,3,0.7333333333333333,0.494949494949495,0.494949494949495,0.494949494949495,0.494949494949495,0.7333333333333333,0.3617021276595745,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818182,0.8181818181818182
Combined_Equal_Block,SVM_Linear,Class_Balanced,789,4,4,0.7333333333333333,0.7171717171717171,0.7171717171717171,0.7171717171717171,0.7171717171717171,0.7333333333333333,0.3617021276595745,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8181818181818182,0.8181818181818182,0.8181818181818182
Combined_Equal_Block,SVM_Linear,Class_Balanced,789,4,5,0.8571428571428571,0.9333333333333332,0.75,0.9333333333333332,0.8042328042328042,0.8662131519274376,0.7540037099937807,0.5,1.0,0.6666666666666666,0.75,1.0,0.8571428571428571,1.0,0.8,0.8888888888888888
Combined_Equal_Block,SVM_Linear,Class_Balanced,2026,5,1,0.6666666666666666,0.4646464646464647,0.48888888888888893,0.4646464646464647,0.4761904761904761,0.6920634920634919,0.2826344261497258,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.7272727272727273,0.7619047619047619
Combined_Equal_Block,SVM_Linear,Class_Balanced,2026,5,2,0.7333333333333333,0.8787878787878788,0.6666666666666666,0.8787878787878788,0.7037037037037037,0.7481481481481481,0.6014167670256413,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,0.6363636363636364,0.7777777777777778
Combined_Equal_Block,SVM_Linear,Class_Balanced,2026,5,3,0.9333333333333333,0.8888888888888888,0.9722222222222222,0.8888888888888888,0.918840579710145,0.9281159420289856,0.8400161305975343,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,0.9166666666666666,1.0,0.9565217391304348
Combined_Equal_Block,SVM_Linear,Class_Balanced,2026,5,4,0.8,0.9090909090909092,0.7000000000000001,0.9090909090909092,0.7529239766081871,0.8119883040935673,0.6733027231936325,0.5,1.0,0.6666666666666666,0.6,1.0,0.75,1.0,0.7272727272727273,0.8421052631578947
Combined_Equal_Block,SVM_Linear,Class_Balanced,2026,5,5,0.7142857142857143,0.41111111111111115,0.4166666666666667,0.41111111111111115,0.40606060606060607,0.6701298701298702,0.21790048222764163,0.0,0.0,0.0,0.5,0.3333333333333333,0.4,0.75,0.9,0.8181818181818182
Combined_Equal_Block,SVM_RBF,Unweighted,42,1,1,0.7333333333333333,0.3333333333333333,0.24444444444444444,0.3333333333333333,0.28205128205128205,0.6205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,1.0,0.8461538461538461
Combined_Equal_Block,SVM_RBF,Unweighted,42,1,2,0.7333333333333333,0.3333333333333333,0.24444444444444444,0.3333333333333333,0.28205128205128205,0.6205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,1.0,0.8461538461538461
Combined_Equal_Block,SVM_RBF,Unweighted,42,1,3,0.6666666666666666,0.30303030303030304,0.2380952380952381,0.30303030303030304,0.26666666666666666,0.5866666666666667,-0.13644420572745383,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.9090909090909091,0.8
Combined_Equal_Block,SVM_RBF,Unweighted,42,1,4,0.7333333333333333,0.3333333333333333,0.24444444444444444,0.3333333333333333,0.28205128205128205,0.6205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,1.0,0.8461538461538461
Combined_Equal_Block,SVM_RBF,Unweighted,42,1,5,0.7142857142857143,0.3333333333333333,0.2380952380952381,0.3333333333333333,0.2777777777777778,0.5952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,0.8333333333333334
Combined_Equal_Block,SVM_RBF,Unweighted,123,2,1,0.7333333333333333,0.3333333333333333,0.24444444444444444,0.3333333333333333,0.28205128205128205,0.6205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,1.0,0.8461538461538461
Combined_Equal_Block,SVM_RBF,Unweighted,123,2,2,0.7333333333333333,0.3333333333333333,0.24444444444444444,0.3333333333333333,0.28205128205128205,0.6205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,1.0,0.8461538461538461
